,DE_load_actual_entsoe_transparency
1860,66412.0
1861,65722.0
1862,64347.0
1863,62960.0
1864,61515.0
1865,61710.0
1866,64318.0
1867,66633.0
1868,62671.0
1869,58615.0
1870,55266.0
1871,50566.0
1872,47069.0
1873,45022.0
1874,44663.0
1875,45442.0
1876,46910.0
1877,50513.0
1878,57158.0
1879,62336.0
1880,64548.0
1881,65095.0
1882,67053.0
1883,67163.0
1884,66433.0
1885,64604.0
1886,62862.0
1887,61090.0
1888,59547.0
1889,59976.0
1890,62413.0
1891,64234.0
1892,60304.0
1893,57051.0
1894,54414.0
1895,50294.0
1896,46576.0
1897,44669.0
1898,43712.0
1899,43614.0
1900,43918.0
1901,44110.0
1902,44386.0
1903,47541.0
1904,51537.0
1905,54810.0
1906,56085.0
1907,57141.0
1908,57248.0
1909,55545.0
1910,53608.0
1911,52915.0
1912,52389.0
1913,53157.0
1914,55567.0
1915,56231.0
1916,52447.0
1917,49904.0
1918,48909.0
1919,45655.0
1920,42921.0
1921,40680.0
1922,39922.0
1923,39899.0
1924,39756.0
1925,39355.0
1926,38216.0
1927,40433.0
1928,43616.0
1929,47583.0
1930,49930.0
1931,51804.0
1932,50705.0
1933,47963.0
1934,46087.0
1935,45714.0
1936,45403.0
1937,47181.0
1938,51002.0
1939,53932.0
1940,51462.0
1941,49546.0
1942,49727.0
1943,46479.0
1944,44604.0
1945,43314.0
1946,42801.0
1947,43326.0
1948,45106.0
1949,48855.0
1950,56487.0
1951,62311.0
1952,65373.0
1953,65747.0
1954,65941.0
1955,67283.0
1956,66491.0
1957,65576.0
1958,64351.0
1959,63477.0
1960,61850.0
1961,61747.0
1962,63937.0
1963,66874.0
1964,63126.0
1965,59211.0
1966,55895.0
1967,50959.0
1968,47889.0
1969,45988.0
1970,45377.0
1971,45913.0
1972,47629.0
1973,51195.0
1974,57918.0
1975,63284.0
1976,65460.0
1977,65572.0
1978,66983.0
1979,68138.0
1980,67327.0
1981,66533.0
1982,65337.0
1983,64145.0
1984,62352.0
1985,62312.0
1986,64364.0
1987,66857.0
1988,63266.0
1989,59248.0
1990,55791.0
1991,50469.0
1992,47466.0
1993,45603.0
1994,44634.0
1995,45387.0
1996,47300.0
1997,50830.0
1998,57498.0
1999,62614.0
2000,65014.0
2001,65585.0
2002,66757.0
2003,67872.0
2004,66883.0
2005,66264.0
2006,65068.0
2007,63760.0
2008,62459.0
2009,62472.0
2010,64784.0
2011,66529.0
2012,62247.0
2013,59036.0
2014,55503.0
2015,50322.0
2016,47237.0
2017,45285.0
2018,44204.0
2019,44830.0
2020,46952.0
2021,50629.0
2022,57797.0
2023,63710.0
2024,66464.0
2025,67711.0
2026,68210.0
2027,69007.0
2028,67998.0
2029,67288.0
2030,66305.0
2031,65465.0
2032,64188.0
2033,64116.0
2034,65714.0
2035,67506.0
2036,63480.0
2037,59654.0
2038,56726.0
2039,52156.0
2040,48620.0
2041,46515.0
2042,45934.0
2043,46620.0
2044,47622.0
2045,50706.0
2046,57079.0
2047,62577.0
2048,64509.0
2049,66168.0
2050,68610.0
2051,70544.0
2052,68327.0
2053,66579.0
2054,65377.0
2055,63928.0
2056,62371.0
2057,62599.0
2058,63789.0
2059,64971.0
2060,61322.0
2061,57260.0
2062,54870.0
2063,50537.0
2064,46701.0
2065,44725.0
2066,43518.0
2067,43534.0
2068,43798.0
2069,44232.0
2070,44040.0
2071,47458.0
2072,51159.0
2073,54337.0
2074,55538.0
2075,55845.0
2076,54822.0
2077,53793.0
2078,52086.0
2079,51833.0
2080,51204.0
2081,52332.0
2082,54848.0
2083,56534.0
2084,52984.0
2085,50066.0
2086,48723.0
2087,44887.0
2088,41457.0
2089,37027.0
2090,38199.0
2091,37975.0
2092,38164.0
2093,38381.0
2094,39278.0
2095,42047.0
2096,46003.0
2097,48722.0
2098,52518.0
2099,52881.0
2100,50825.0
2101,49447.0
2102,48703.0
2103,47882.0
2104,48020.0
2105,51327.0
2106,52392.0
2107,53514.0
2108,52308.0
2109,52132.0
2110,48739.0
2111,45036.0
2112,43958.0
2113,43247.0
2114,44130.0
2115,45772.0
2116,49424.0
2117,56411.0
2118,62624.0
2119,65835.0
2120,67843.0
2121,69247.0
2122,70357.0
2123,69791.0
2124,69021.0
2125,68259.0
2126,66698.0
2127,64752.0
2128,63073.0
2129,63136.0
2130,64061.0
2131,64646.0
2132,61880.0
2133,57962.0
2134,53213.0
2135,49130.0
2136,47039.0
2137,46760.0
2138,46948.0
2139,48785.0
2140,52157.0
2141,58348.0
2142,64910.0
2143,68362.0
2144,69430.0
2145,70620.0
2146,71662.0
2147,71193.0
2148,70821.0
2149,69559.0
2150,68140.0
2151,65706.0
2152,65039.0
2153,64445.0
2154,64982.0
2155,65794.0
2156,63495.0
2157,59808.0
2158,54807.0
2159,50565.0
2160,48502.0
2161,47964.0
2162,48495.0
2163,49934.0
2164,53148.0
2165,59165.0
2166,64128.0
2167,67116.0
2168,68848.0
2169,70117.0
2170,71608.0
2171,70541.0
2172,68641.0
2173,68476.0
2174,67442.0
2175,66156.0
2176,64719.0
2177,63752.0
2178,64204.0
2179,64556.0
2180,60759.0
2181,57820.0
2182,52808.0
2183,46957.0
2184,47316.0
2185,46497.0
2186,47016.0
2187,48362.0
2188,51497.0
2189,58000.0
2190,63254.0
2191,66289.0
2192,67461.0
2193,68693.0
2194,69572.0
2195,68731.0
2196,67342.0
2197,65893.0
2198,64685.0
2199,63152.0
2200,61710.0
2201,61257.0
2202,60900.0
2203,60522.0
2204,57770.0
2205,54800.0
2206,50886.0
2207,47129.0
2208,44565.0
2209,43407.0
2210,42938.0
2211,43184.0
2212,42244.0
2213,40515.0
2214,41096.0
2215,44220.0
2216,47556.0
2217,50296.0
2218,52537.0
2219,51486.0
2220,49180.0
2221,47345.0
2222,45947.0
2223,45083.0
2224,45632.0
2225,46567.0
2226,47192.0
2227,48929.0
2228,47605.0
2229,46801.0
2230,44185.0
2231,40766.0
2232,38767.0
2233,38014.0
2234,37944.0
2235,38495.0
2236,39279.0
2237,39914.0
2238,41329.0
2239,44862.0
2240,47919.0
2241,49888.0
2242,52016.0
2243,52061.0
2244,50359.0
2245,48627.0
2246,48161.0
2247,47539.0
2248,48184.0
2249,48972.0
2250,48639.0
2251,48798.0
2252,46917.0
2253,45792.0
2254,43056.0
2255,39906.0
2256,38203.0
2257,37335.0
2258,36942.0
2259,37277.0
2260,37035.0
2261,35785.0
2262,36804.0
2263,40716.0
2264,43729.0
2265,45689.0
2266,48376.0
2267,47286.0
2268,43877.0
2269,42337.0
2270,40913.0
2271,40150.0
2272,40421.0
2273,41917.0
2274,42808.0
2275,44632.0
2276,44441.0
2277,44092.0
2278,41410.0
2279,38384.0
2280,36370.0
2281,35436.0
2282,35506.0
2283,36142.0
2284,36299.0
2285,35659.0
2286,36662.0
2287,40103.0
2288,44004.0
2289,46112.0
2290,48409.0
2291,47930.0
2292,45825.0
2293,44509.0
2294,43497.0
2295,42984.0
2296,43581.0
2297,44811.0
2298,45696.0
2299,47861.0
2300,47475.0
2301,47245.0
2302,44391.0
2303,41623.0
2304,40036.0
2305,39560.0
2306,40211.0
2307,42180.0
2308,46335.0
2309,53940.0
2310,59800.0
2311,63944.0
2312,65429.0
2313,66642.0
2314,67601.0
2315,67585.0
2316,66981.0
2317,65706.0
2318,64298.0
2319,62321.0
2320,61232.0
2321,61147.0
2322,61058.0
2323,61584.0
2324,59123.0
2325,56103.0
2326,51803.0
2327,47924.0
2328,45869.0
2329,44746.0
2330,45218.0
2331,46490.0
2332,49720.0
2333,56148.0
2334,61269.0
2335,64353.0
2336,65581.0
2337,66692.0
2338,67614.0
2339,66827.0
2340,65751.0
2341,64082.0
2342,62649.0
2343,60996.0
2344,60118.0
2345,60004.0
2346,60232.0
2347,60894.0
2348,58824.0
2349,55364.0
2350,51032.0
2351,46854.0
2352,44532.0
2353,43456.0
2354,44184.0
2355,45890.0
2356,49199.0
2357,54561.0
2358,60166.0
2359,63116.0
2360,64872.0
2361,65959.0
2362,66502.0
2363,65608.0
2364,64807.0
2365,63235.0
2366,61972.0
2367,60013.0
2368,59089.0
2369,58588.0
2370,58952.0
2371,59747.0
2372,57748.0
2373,54042.0
2374,49481.0
2375,45630.0
2376,43342.0
2377,42344.0
2378,42932.0
2379,44523.0
2380,47903.0
2381,54505.0
2382,59590.0
2383,62844.0
2384,63913.0
2385,65454.0
2386,65990.0
2387,64779.0
2388,63508.0
2389,61598.0
2390,59871.0
2391,58171.0
2392,57772.0
2393,57499.0
2394,57174.0
2395,57568.0
2396,55506.0
2397,52023.0
2398,47648.0
2399,43830.0
2400,41857.0
2401,40371.0
2402,39781.0
2403,40533.0
2404,41325.0
2405,42321.0
2406,45422.0
2407,49872.0
2408,52785.0
2409,54036.0
2410,55205.0
2411,54556.0
2412,53030.0
2413,51632.0
2414,50976.0
2415,51159.0
2416,51631.0
2417,51799.0
2418,51726.0
2419,51254.0
2420,49232.0
2421,47207.0
2422,43053.0
2423,40613.0
2424,38306.0
2425,37000.0
2426,36896.0
2427,37252.0
2428,37378.0
2429,36798.0
2430,38741.0
2431,41666.0
2432,44698.0
2433,47625.0
2434,50498.0
2435,49486.0
2436,47151.0
2437,45110.0
2438,43571.0
2439,43342.0
2440,44559.0
2441,46467.0
2442,47430.0
2443,48830.0
2444,48391.0
2445,47740.0
2446,44505.0
2447,41733.0
2448,39873.0
2449,39259.0
2450,39667.0
2451,42459.0
2452,47607.0
2453,56224.0
2454,61702.0
2455,63972.0
2456,64649.0
2457,65978.0
2458,67183.0
2459,66771.0
2460,66403.0
2461,64746.0
2462,63703.0
2463,61587.0
2464,60505.0
2465,60167.0
2466,60346.0
2467,60366.0
2468,57996.0
2469,54473.0
2470,49696.0
2471,46331.0
2472,44299.0
2473,43554.0
2474,44423.0
2475,45964.0
2476,49789.0
2477,57449.0
2478,62376.0
2479,63358.0
2480,64758.0
2481,66564.0
2482,67965.0
2483,67334.0
2484,66929.0
2485,65596.0
2486,64500.0
2487,62197.0
2488,61259.0
2489,60556.0
2490,60466.0
2491,60566.0
2492,58692.0
2493,54817.0
2494,50176.0
2495,46073.0
2496,43886.0
2497,42842.0
2498,43107.0
2499,45060.0
2500,49410.0
2501,56947.0
2502,62491.0
2503,64935.0
2504,65613.0
2505,67247.0
2506,68832.0
2507,67645.0
2508,66994.0
2509,64711.0
2510,64380.0
2511,62355.0
2512,61577.0
2513,60998.0
2514,60648.0
2515,60624.0
2516,58768.0
2517,54864.0
2518,49753.0
2519,46507.0
2520,43880.0
2521,42673.0
2522,42864.0
2523,44613.0
2524,48785.0
2525,56209.0
2526,61430.0
2527,64544.0
2528,65609.0
2529,66177.0
2530,67043.0
2531,66573.0
2532,65812.0
2533,64222.0
2534,63011.0
2535,61252.0
2536,60462.0
2537,59393.0
2538,59125.0
2539,58855.0
2540,56862.0
2541,52959.0
2542,48323.0
2543,44498.0
2544,42325.0
2545,41432.0
2546,41990.0
2547,43464.0
2548,47598.0
2549,54832.0
2550,60286.0
2551,62834.0
2552,63316.0
2553,65533.0
2554,66066.0
2555,64996.0
2556,63401.0
2557,61947.0
2558,60246.0
2559,59006.0
2560,58381.0
2561,57893.0
2562,57137.0
2563,56195.0
2564,54677.0
2565,51710.0
2566,47521.0
2567,43899.0
2568,41402.0
2569,40428.0
2570,40665.0
2571,41017.0
2572,41556.0
2573,42045.0
2574,45356.0
2575,49787.0
2576,52859.0
2577,54555.0
2578,55219.0
2579,53083.0
2580,50961.0
2581,49460.0
2582,48317.0
2583,47781.0
2584,47816.0
2585,48670.0
2586,48122.0
2587,47965.0
2588,47219.0
2589,45265.0
2590,41930.0
2591,39103.0
2592,37036.0
2593,35989.0
2594,36031.0
2595,36242.0
2596,36697.0
2597,35895.0
2598,37586.0
2599,41700.0
2600,45051.0
2601,46861.0
2602,48648.0
2603,48076.0
2604,45954.0
2605,44168.0
2606,42807.0
2607,41917.0
2608,42784.0
2609,44907.0
2610,45673.0
2611,46603.0
2612,46905.0
2613,45722.0
2614,42396.0
2615,39592.0
2616,38303.0
2617,37903.0
2618,38305.0
2619,40316.0
2620,45295.0
2621,53216.0
2622,59217.0
2623,61853.0
2624,62431.0
2625,63738.0
2626,64884.0
2627,64379.0
2628,63476.0
2629,62626.0
2630,61786.0
2631,59877.0
2632,58799.0
2633,58227.0
2634,58374.0
2635,57580.0
2636,56478.0
2637,52566.0
2638,47344.0
2639,44104.0
2640,42214.0
2641,41324.0
2642,41708.0
2643,43194.0
2644,46740.0
2645,53935.0
2646,59546.0
2647,62601.0
2648,63319.0
2649,64846.0
2650,67292.0
2651,66924.0
2652,65936.0
2653,64295.0
2654,62600.0
2655,60540.0
2656,59820.0
2657,59259.0
2658,59081.0
2659,58512.0
2660,57156.0
2661,53273.0
2662,48678.0
2663,44476.0
2664,43034.0
2665,42047.0
2666,42606.0
2667,44213.0
2668,47921.0
2669,54876.0
2670,60262.0
2671,63401.0
2672,64499.0
2673,65652.0
2674,66531.0
2675,65829.0
2676,64918.0
2677,63359.0
2678,61419.0
2679,59613.0
2680,59188.0
2681,58663.0
2682,58484.0
2683,57661.0
2684,56802.0
2685,52688.0
2686,48218.0
2687,44547.0
2688,42851.0
2689,42056.0
2690,42707.0
2691,44397.0
2692,48006.0
2693,55044.0
2694,60268.0
2695,62748.0
2696,63379.0
2697,64320.0
2698,65197.0
2699,64222.0
2700,63656.0
2701,62138.0
2702,61283.0
2703,59244.0
2704,58437.0
2705,58352.0
2706,58322.0
2707,57701.0
2708,57032.0
2709,52838.0
2710,47773.0
2711,44546.0
2712,42720.0
2713,41934.0
2714,42398.0
2715,44022.0
2716,47696.0
2717,54682.0
2718,60208.0
2719,62947.0
2720,63974.0
2721,64880.0
2722,65235.0
2723,64527.0
2724,63623.0
2725,62138.0
2726,60429.0
2727,58818.0
2728,58180.0
2729,57719.0
2730,57067.0
2731,56009.0
2732,54358.0
2733,50943.0
2734,46649.0
2735,43421.0
2736,41565.0
2737,40119.0
2738,39841.0
2739,40211.0
2740,40754.0
2741,41873.0
2742,45302.0
2743,49550.0
2744,52520.0
2745,54085.0
2746,54986.0
2747,54142.0
2748,52141.0
2749,50885.0
2750,50142.0
2751,49427.0
2752,50593.0
2753,50580.0
2754,49848.0
2755,48840.0
2756,47687.0
2757,45662.0
2758,42102.0
2759,38445.0
2760,36126.0
2761,35066.0
2762,34766.0
2763,35169.0
2764,35415.0
2765,35283.0
2766,37253.0
2767,40821.0
2768,44269.0
2769,47048.0
2770,49241.0
2771,49073.0
2772,46736.0
2773,45057.0
2774,44629.0
2775,44002.0
2776,45105.0
2777,46978.0
2778,47086.0
2779,47314.0
2780,47439.0
2781,46634.0
2782,43108.0
2783,40495.0
2784,39022.0
2785,38436.0
2786,39000.0
2787,41097.0
2788,45502.0
2789,54072.0
2790,60363.0
2791,63721.0
2792,64959.0
2793,66200.0
2794,67981.0
2795,67454.0
2796,66553.0
2797,65571.0
2798,64341.0
2799,62450.0
2800,61943.0
2801,61731.0
2802,61120.0
2803,59333.0
2804,57337.0
2805,53206.0
2806,47907.0
2807,44940.0
2808,43160.0
2809,42487.0
2810,43235.0
2811,44903.0
2812,48605.0
2813,55781.0
2814,61191.0
2815,64052.0
2816,64245.0
2817,65568.0
2818,66927.0
2819,66278.0
2820,65344.0
2821,63605.0
2822,62244.0
2823,61258.0
2824,60453.0
2825,60467.0
2826,59713.0
2827,58576.0
2828,57794.0
2829,54870.0
2830,50749.0
2831,46796.0
2832,44869.0
2833,43923.0
2834,44685.0
2835,46326.0
2836,49544.0
2837,56332.0
2838,61489.0
2839,63727.0
2840,64395.0
2841,65554.0
2842,66790.0
2843,65964.0
2844,65059.0
2845,63732.0
2846,62391.0
2847,60690.0
2848,59625.0
2849,59522.0
2850,58925.0
2851,58313.0
2852,57497.0
2853,53611.0
2854,48933.0
2855,45218.0
2856,43120.0
2857,42135.0
2858,42474.0
2859,44034.0
2860,47661.0
2861,54966.0
2862,61386.0
2863,63603.0
2864,63918.0
2865,64865.0
2866,66609.0
2867,66032.0
2868,64929.0
2869,63799.0
2870,62461.0
2871,60673.0
2872,59616.0
2873,59082.0
2874,58507.0
2875,57045.0
2876,54680.0
2877,51201.0
2878,46906.0
2879,42967.0
2880,40897.0
2881,39312.0
2882,39017.0
2883,38894.0
2884,38031.0
2885,35939.0
2886,37847.0
2887,40990.0
2888,44678.0
2889,46566.0
2890,48328.0
2891,47441.0
2892,45701.0
2893,44507.0
2894,43477.0
2895,43085.0
2896,43755.0
2897,44519.0
2898,44560.0
2899,44211.0
2900,44707.0
2901,43714.0
2902,40585.0
2903,37621.0
2904,35799.0
2905,34835.0
2906,34947.0
2907,35825.0
2908,36819.0
2909,38147.0
2910,41581.0
2911,45721.0
2912,48513.0
2913,50583.0
2914,51501.0
2915,50933.0
2916,49283.0
2917,48018.0
2918,47713.0
2919,47133.0
2920,47318.0
2921,48073.0
2922,47628.0
2923,46539.0
2924,46560.0
2925,44980.0
2926,41782.0
2927,38576.0
2928,36518.0
2929,35275.0
2930,35175.0
2931,35476.0
2932,35490.0
2933,35275.0
2934,37521.0
2935,41096.0
2936,44291.0
2937,46135.0
2938,49303.0
2939,49493.0
2940,47520.0
2941,46153.0
2942,45912.0
2943,45770.0
2944,47221.0
2945,48796.0
2946,48494.0
2947,48160.0
2948,47915.0
2949,47184.0
2950,43614.0
2951,40610.0
2952,39057.0
2953,38393.0
2954,38758.0
2955,40315.0
2956,44991.0
2957,53707.0
2958,59539.0
2959,62802.0
2960,64408.0
2961,65765.0
2962,67042.0
2963,66339.0
2964,66182.0
2965,64446.0
2966,62388.0
2967,60649.0
2968,60642.0
2969,60321.0
2970,59609.0
2971,58005.0
2972,57216.0
2973,52842.0
2974,47668.0
2975,44315.0
2976,42464.0
2977,41650.0
2978,41811.0
2979,42948.0
2980,47091.0
2981,55408.0
2982,62160.0
2983,65048.0
2984,66073.0
2985,68108.0
2986,69293.0
2987,69396.0
2988,68140.0
2989,65605.0
2990,63957.0
2991,62285.0
2992,62915.0
2993,62549.0
2994,61268.0
2995,59423.0
2996,58021.0
2997,53732.0
2998,48748.0
2999,45000.0
3000,43062.0
3001,41928.0
3002,42141.0
3003,43580.0
3004,47401.0
3005,54776.0
3006,60923.0
3007,64029.0
3008,64087.0
3009,65082.0
3010,67200.0
3011,67490.0
3012,65833.0
3013,64964.0
3014,63491.0
3015,62111.0
3016,61669.0
3017,61011.0
3018,60976.0
3019,58709.0
3020,57524.0
3021,54528.0
3022,48574.0
3023,44779.0
3024,42985.0
3025,42033.0
3026,42514.0
3027,44376.0
3028,47654.0
3029,55156.0
3030,61279.0
3031,64154.0
3032,65390.0
3033,66919.0
3034,67396.0
3035,66796.0
3036,66218.0
3037,64598.0
3038,63643.0
3039,62476.0
3040,61563.0
3041,60913.0
3042,59872.0
3043,57742.0
3044,57083.0
3045,53534.0
3046,48499.0
3047,45030.0
3048,43081.0
3049,41957.0
3050,42176.0
3051,43709.0
3052,47288.0
3053,54418.0
3054,60300.0
3055,63007.0
3056,63935.0
3057,65124.0
3058,65908.0
3059,64799.0
3060,63661.0
3061,62086.0
3062,60923.0
3063,59963.0
3064,59022.0
3065,58223.0
3066,57198.0
3067,55328.0
3068,54748.0
3069,51781.0
3070,47365.0
3071,43378.0
3072,40983.0
3073,39378.0
3074,39056.0
3075,39447.0
3076,40024.0
3077,41852.0
3078,46265.0
3079,50350.0
3080,54156.0
3081,56034.0
3082,56965.0
3083,55487.0
3084,53257.0
3085,50902.0
3086,50125.0
3087,49593.0
3088,50140.0
3089,50573.0
3090,49651.0
3091,47515.0
3092,47208.0
3093,45920.0
3094,42302.0
3095,38753.0
3096,36376.0
3097,35322.0
3098,34921.0
3099,34991.0
3100,35235.0
3101,35149.0
3102,38168.0
3103,42019.0
3104,45718.0
3105,48380.0
3106,50426.0
3107,49104.0
3108,46899.0
3109,44599.0
3110,43570.0
3111,42969.0
3112,43802.0
3113,45398.0
3114,46361.0
3115,46557.0
3116,47918.0
3117,47114.0
3118,43645.0
3119,40866.0
3120,39202.0
3121,38524.0
3122,38860.0
3123,40861.0
3124,44874.0
3125,53237.0
3126,59983.0
3127,63604.0
3128,64059.0
3129,66039.0
3130,67709.0
3131,67150.0
3132,66518.0
3133,64804.0
3134,63448.0
3135,61197.0
3136,60738.0
3137,60526.0
3138,60189.0
3139,57877.0
3140,57255.0
3141,54026.0
3142,48589.0
3143,45342.0
3144,43447.0
3145,42319.0
3146,42363.0
3147,43619.0
3148,47097.0
3149,54528.0
3150,60360.0
3151,63040.0
3152,63845.0
3153,65301.0
3154,66908.0
3155,66775.0
3156,66772.0
3157,65286.0
3158,63897.0
3159,62440.0
3160,62078.0
3161,61999.0
3162,61176.0
3163,59019.0
3164,57810.0
3165,54317.0
3166,49473.0
3167,45805.0
3168,43876.0
3169,42583.0
3170,42861.0
3171,44059.0
3172,47329.0
3173,55092.0
3174,61004.0
3175,63405.0
3176,64024.0
3177,65806.0
3178,66849.0
3179,66176.0
3180,65492.0
3181,64400.0
3182,62695.0
3183,60391.0
3184,59792.0
3185,59429.0
3186,58728.0
3187,56210.0
3188,54846.0
3189,51598.0
3190,47207.0
3191,43131.0
3192,40604.0
3193,39238.0
3194,39019.0
3195,39023.0
3196,37725.0
3197,37284.0
3198,40018.0
3199,43586.0
3200,46584.0
3201,47833.0
3202,49288.0
3203,48127.0
3204,46368.0
3205,44907.0
3206,43812.0
3207,42805.0
3208,43595.0
3209,45145.0
3210,45430.0
3211,45203.0
3212,46063.0
3213,45140.0
3214,41787.0
3215,38635.0
3216,36893.0
3217,35945.0
3218,36200.0
3219,37720.0
3220,40236.0
3221,45606.0
3222,51090.0
3223,54701.0
3224,56492.0
3225,58143.0
3226,58861.0
3227,57952.0
3228,56660.0
3229,55350.0
3230,53980.0
3231,53197.0
3232,53136.0
3233,52873.0
3234,52158.0
3235,50246.0
3236,49817.0
3237,47949.0
3238,44085.0
3239,40676.0
3240,38301.0
3241,37144.0
3242,37013.0
3243,37637.0
3244,37887.0
3245,39807.0
3246,43537.0
3247,47582.0
3248,50669.0
3249,52565.0
3250,53730.0
3251,52989.0
3252,51781.0
3253,50891.0
3254,49857.0
3255,49945.0
3256,49925.0
3257,50131.0
3258,49335.0
3259,47240.0
3260,46245.0
3261,45174.0
3262,42083.0
3263,38997.0
3264,36721.0
3265,35139.0
3266,35054.0
3267,35273.0
3268,34798.0
3269,35199.0
3270,37158.0
3271,40458.0
3272,43880.0
3273,46792.0
3274,49343.0
3275,48875.0
3276,46778.0
3277,44977.0
3278,44187.0
3279,44100.0
3280,45381.0
3281,46945.0
3282,46976.0
3283,45777.0
3284,46379.0
3285,46305.0
3286,42747.0
3287,39935.0
3288,38551.0
3289,37926.0
3290,38473.0
3291,40061.0
3292,43984.0
3293,52388.0
3294,59227.0
3295,62281.0
3296,62916.0
3297,64841.0
3298,65744.0
3299,65863.0
3300,64916.0
3301,63527.0
3302,62362.0
3303,60597.0
3304,59923.0
3305,60142.0
3306,60058.0
3307,57955.0
3308,56693.0
3309,53598.0
3310,48574.0
3311,45139.0
3312,43160.0
3313,42194.0
3314,42616.0
3315,44022.0
3316,46917.0
3317,55306.0
3318,61397.0
3319,64132.0
3320,65121.0
3321,66620.0
3322,68068.0
3323,67481.0
3324,66330.0
3325,65834.0
3326,64711.0
3327,63008.0
3328,62323.0
3329,61895.0
3330,60998.0
3331,58710.0
3332,56940.0
3333,53783.0
3334,49153.0
3335,45788.0
3336,43606.0
3337,42163.0
3338,42252.0
3339,43912.0
3340,47028.0
3341,54495.0
3342,60670.0
3343,63423.0
3344,64351.0
3345,66036.0
3346,67030.0
3347,66090.0
3348,64930.0
3349,63468.0
3350,62602.0
3351,61135.0
3352,60611.0
3353,60135.0
3354,59307.0
3355,57269.0
3356,56144.0
3357,53317.0
3358,48647.0
3359,45052.0
3360,43123.0
3361,42232.0
3362,42594.0
3363,43988.0
3364,46793.0
3365,53941.0
3366,59826.0
3367,62770.0
3368,63816.0
3369,65326.0
3370,66690.0
3371,65724.0
3372,64933.0
3373,63560.0
3374,62231.0
3375,61108.0
3376,60554.0
3377,60180.0
3378,59937.0
3379,57813.0
3380,56540.0
3381,53815.0
3382,48957.0
3383,45735.0
3384,43708.0
3385,42679.0
3386,42956.0
3387,44341.0
3388,47094.0
3389,54496.0
3390,60644.0
3391,63047.0
3392,63588.0
3393,64559.0
3394,65910.0
3395,65060.0
3396,63564.0
3397,61572.0
3398,60084.0
3399,58904.0
3400,58651.0
3401,57998.0
3402,56923.0
3403,54707.0
3404,53414.0
3405,51206.0
3406,47047.0
3407,43368.0
3408,41155.0
3409,39601.0
3410,39206.0
3411,39380.0
3412,39569.0
3413,41540.0
3414,45448.0
3415,48993.0
3416,52061.0
3417,53449.0
3418,54210.0
3419,53191.0
3420,51104.0
3421,49509.0
3422,48417.0
3423,47939.0
3424,48256.0
3425,48819.0
3426,48441.0
3427,46498.0
3428,45392.0
3429,44306.0
3430,41031.0
3431,37884.0
3432,35663.0
3433,34159.0
3434,33630.0
3435,33665.0
3436,33160.0
3437,33545.0
3438,36221.0
3439,39661.0
3440,42397.0
3441,44233.0
3442,46242.0
3443,45780.0
3444,43621.0
3445,41908.0
3446,40610.0
3447,40365.0
3448,41189.0
3449,42400.0
3450,42619.0
3451,41923.0
3452,42014.0
3453,41583.0
3454,38490.0
3455,35511.0
3456,33625.0
3457,32625.0
3458,32418.0
3459,32824.0
3460,32889.0
3461,33739.0
3462,36030.0
3463,39421.0
3464,42481.0
3465,44816.0
3466,47533.0
3467,47970.0
3468,46195.0
3469,44362.0
3470,43616.0
3471,43153.0
3472,44667.0
3473,45797.0
3474,46108.0
3475,44784.0
3476,44556.0
3477,44507.0
3478,41200.0
3479,38485.0
3480,37067.0
3481,36154.0
3482,36571.0
3483,38272.0
3484,42185.0
3485,50729.0
3486,57381.0
3487,60756.0
3488,62503.0
3489,64643.0
3490,66222.0
3491,65510.0
3492,64438.0
3493,63353.0
3494,62245.0
3495,60751.0
3496,60037.0
3497,59774.0
3498,59352.0
3499,56679.0
3500,54936.0
3501,52258.0
3502,47301.0
3503,43982.0
3504,42094.0
3505,41130.0
3506,41657.0
3507,43118.0
3508,45804.0
3509,53534.0
3510,59816.0
3511,62829.0
3512,63985.0
3513,65889.0
3514,66408.0
3515,65301.0
3516,64207.0
3517,63846.0
3518,62611.0
3519,60890.0
3520,60085.0
3521,59987.0
3522,58973.0
3523,56686.0
3524,55145.0
3525,52911.0
3526,48027.0
3527,45026.0
3528,43079.0
3529,41653.0
3530,41907.0
3531,43409.0
3532,46458.0
3533,53923.0
3534,60095.0
3535,62991.0
3536,63701.0
3537,65241.0
3538,66292.0
3539,65810.0
3540,65035.0
3541,64330.0
3542,63723.0
3543,63027.0
3544,62775.0
